Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
486,0.0010350000000000001,7.2317E-4
487,0.0010350000000000001,7.2317E-4
488,5.550030000000001E-4,8.5862E-4
489,7.2E-4,9.772E-4
490,0.0010350000000000001,0.0010353
491,9.450000000000002E-4,0.0010621
492,8.55E-5,2.0542E-5
493,6.75E-5,1.8475E-5
494,4.9500000000000004E-5,1.6408E-5
495,1.1250000000000001E-4,5.113E-4
496,2.0250000000000002E-4,5.6444E-4
497,4.8375E-4,6.575999999999999E-4
498,7.2E-4,7.036200000000001E-4
499,7.65E-4,7.0962E-4
500,2.475E-4,5.922500000000001E-4
501,2.475E-4,4.9538E-4
502,2.475E-4,4.9538E-4
503,2.0250000000000002E-4,5.7938E-4
504,2.0250000000000002E-4,5.7938E-4
505,4.23E-4,1.5507000000000002E-4
506,4.41E-4,1.575E-4
507,3.9600000000000003E-4,1.5447E-4
508,4.3200000000000004E-4,1.5468E-4
509,4.41E-4,1.5678E-4
510,8.55E-4,8.471100000000001E-4
511,4.0500000000000003E-4,8.131600000000001E-4
512,4.95E-4,8.451600000000001E-4
513,4.5000000000000004E-4,8.0774E-4
514,0.0021105,3.9561E-4
515,0.0021105,3.9561E-4
516,0.0021245,3.878E-4
517,0.0021525,3.7218E-4
518,0.0021525,3.7218E-4
519,0.001295,7.9047E-4
520,0.0011899999999999999,8.136700000000001E-4
521,0.001085,8.3687E-4
522,0.001575,7.516000000000001E-4
523,0.001575,7.516000000000001E-4
524,2.43E-4,1.6274E-4
525,2.79E-4,1.6086E-4
526,0.00286497,7.5538E-4
527,0.00272997,7.2962E-4
528,0.0036675000000000006,8.975E-4
529,0.0030150000000000003,7.634499999999999E-4
530,0.0025875,7.2244E-4
531,5.850000000000001E-4,7.716600000000001E-4
532,7.65E-4,8.583600000000001E-4
533,8.55E-4,8.6305E-4
534,9.000000000000001E-4,9.444200000000001E-4
535,7.65E-4,1.7663000000000002E-4
536,7.575030000000001E-4,2.0001E-4
537,6.075000000000001E-4,2.4576999999999997E-4
538,8.4375E-4,2.6662E-4
539,3.735E-4,1.3537E-4
540,4.0725000000000006E-4,1.4202E-4
541,4.41E-4,1.4866E-4
542,5.535E-4,2.9174E-4
543,5.805000000000001E-4,3.0185E-4
544,4.995E-4,2.9063E-4
545,5.175000000000001E-4,2.9808E-4
546,4.86E-4,2.9854E-4
547,4.455E-4,2.9527E-4
548,4.725000000000001E-4,2.9368E-4
549,2.475E-4,6.3595E-4
550,2.9250000000000006E-4,6.923599999999999E-4
551,3.510000000000001E-4,7.0695E-4
552,4.0500000000000003E-4,6.8652E-4
553,5.850000000000001E-4,8.7917E-4
554,0.0011250000000000001,9.0504E-4
555,0.0013950000000000002,0.0010781
556,0.001575,0.0010592
557,3.15E-4,8.1691E-4
558,4.0500000000000003E-4,9.5019E-4
559,2.2500000000000002E-4,8.5123E-4
560,1.35E-4,8.9874E-4
561,1.35E-4,7.8121E-4
562,6.14997E-4,9.7166E-4
563,3.6E-4,8.8999E-4
564,2.7E-4,1.0102E-4
565,2.7E-4,1.0102E-4
566,2.7E-4,1.0102E-4
567,2.7E-4,1.0102E-4
568,2.7E-4,1.0102E-4
569,2.7E-4,1.0102E-4
570,4.1400000000000003E-4,1.5695000000000002E-4
571,4.1400000000000003E-4,1.5716E-4
572,3.87E-4,1.5529E-4
573,3.87E-4,1.5448E-4
574,6.75E-4,4.0506E-4
575,5.474970000000001E-4,3.9555000000000005E-4
576,4.5000000000000004E-4,3.9052E-4
577,5.175000000000001E-4,3.8201E-4
578,6.075000000000001E-4,3.8496000000000005E-4
579,5.22E-4,3.7472E-4
580,5.895000000000001E-4,3.7173E-4
581,7.27497E-4,3.838E-4
582,7.425E-4,3.8307E-4
583,6.525E-4,3.9366E-4
584,0.0027900000000000004,7.326899999999999E-4
585,0.0022275000000000003,7.2253E-4
586,0.00224253,7.4506E-4
587,0.0024749999999999998,7.555600000000001E-4
588,0.0026550000000000002,7.632400000000001E-4
589,0.002745,8.2516E-4
590,0.002745,8.3881E-4
591,0.002565,8.634E-4
592,6.525E-4,5.1814E-4
593,8.100000000000001E-4,5.4573E-4
594,8.4375E-4,5.036800000000001E-4
595,9.675E-4,4.7276E-4
596,8.100000000000001E-4,0.0019027
597,8.100000000000001E-4,0.0017353000000000002
598,6.525E-4,0.0012738
599,4.95E-4,0.001147
600,2.2500000000000002E-4,8.8123E-4
601,3.15E-4,9.316E-4
602,4.0500000000000003E-4,9.8197E-4
603,7.065E-4,2.9652E-4
604,7.965E-4,3.0486E-4
605,3.87E-4,1.5752E-4
606,4.23E-4,1.5622E-4
607,4.23E-4,1.568E-4
608,4.41E-4,1.5383E-4
609,3.93003E-4,1.4807E-4
610,3.9899700000000006E-4,1.5104000000000002E-4
611,4.4700300000000007E-4,1.5427E-4
612,3.69E-4,1.5709E-4
613,3.366E-4,1.5752E-4
614,3.15E-4,1.578E-4
615,9.450000000000002E-4,7.2249E-4
616,0.00106497,7.2995E-4
617,6.75E-4,8.0299E-4
618,6.39E-4,1.5365000000000002E-4
619,6.39E-4,1.5365000000000002E-4
620,3.33E-4,1.6178E-4
621,3.15E-4,1.5476000000000002E-4
622,3.285E-4,1.3802E-4
623,3.195E-4,1.4595E-4
624,3.0300300000000004E-4,1.4939E-4
625,4.725000000000001E-4,5.766500000000001E-4
626,4.725000000000001E-4,5.6185E-4
627,2.9250000000000006E-4,5.408699999999999E-4
628,6.3E-4,0.0020022000000000004
629,6.3E-4,0.0020022000000000004
630,3.825E-4,5.6623E-4
631,3.375E-4,5.702700000000001E-4
632,3.825E-4,6.2341E-4
633,4.0500000000000003E-4,6.4998E-4
634,0.0034875,7.1864E-4
635,0.0034875,7.1864E-4
636,0.0034875,7.1864E-4
637,0.0034875,7.1864E-4
638,0.0034875,7.1864E-4
639,0.0033525,6.697300000000001E-4
640,0.0033525,6.697300000000001E-4
641,0.0033525,6.697300000000001E-4
642,0.0033525,6.697300000000001E-4
643,0.0033525,6.697300000000001E-4
644,0.0033525,6.697300000000001E-4
645,5.040000000000001E-4,1.5441E-4
646,3.87E-4,1.4985E-4
647,3.33E-4,1.4757E-4
648,0.001575,0.0010107999999999998
649,0.0018449999999999999,0.0010022
650,0.0018449999999999999,0.0010022
651,0.0022050000000000004,9.073E-4
652,0.0020250000000000003,0.0010772
653,0.0022724999999999998,5.9973E-4
654,0.0020025,6.3337E-4
655,0.0029475,6.354900000000001E-4
656,0.0019575,6.980300000000001E-4
657,2.7E-4,1.2602E-4
658,2.7E-4,1.2602E-4
659,2.7E-4,1.2602E-4
660,5.67E-4,2.2688E-4
661,3.87E-4,2.2173E-4
662,5.31E-4,2.2778999999999999E-4
663,5.4E-4,2.2698E-4
664,5.78997E-4,2.2384000000000003E-4
665,6.84E-4,2.2248000000000002E-4
666,3.1140000000000003E-4,1.5825E-4
667,2.754E-4,1.6007E-4
668,3.15E-4,9.2199E-4
669,3.15E-4,9.2199E-4
670,6.75E-4,7.6447E-4
671,6.75E-4,7.6447E-4
672,4.725000000000001E-4,6.6566E-4
673,4.725000000000001E-4,6.6566E-4
674,0.00153,0.0018479000000000002
675,0.00126,0.001526
676,0.0011700000000000002,0.0016102000000000002
677,3.75003E-4,1.5556E-4
678,3.80997E-4,1.5666E-4
679,3.15E-4,1.5941E-4
680,6.525E-4,6.2234E-4
681,5.77503E-4,6.0529E-4
682,4.275E-4,5.7119E-4
683,1.575E-4,4.977E-4
684,1.575E-4,4.977E-4
685,4.4700300000000007E-4,1.5552E-4
686,4.6800000000000005E-4,1.5502E-4
687,4.5900000000000004E-4,1.5623000000000001E-4
688,4.0500000000000003E-4,1.5381E-4
689,2.97E-4,1.5451E-4
690,3.15E-4,1.6056000000000002E-4
691,5.625000000000001E-4,4.2879E-4
692,6.075000000000001E-4,4.3111E-4
693,5.175000000000001E-4,4.7257E-4
694,0.0012825,4.5635E-4
695,0.00135,4.1551E-4
696,0.001485,3.8304E-4
697,0.0016064999999999999,3.4238000000000004E-4
698,0.0015884999999999999,3.2882E-4
699,0.0017505,3.5288999999999996E-4
700,0.0024615,4.0045E-4
701,0.0023827500000000003,3.6964E-4
702,0.0010665000000000002,4.5361E-4
703,2.2500000000000002E-4,4.4782E-4
704,1.63125E-4,5.1893E-4
705,6.75E-5,3.785E-4
706,4.3200000000000004E-4,1.5523000000000002E-4
707,4.0500000000000003E-4,1.5193999999999999E-4
708,3.6E-4,1.5146999999999998E-4
709,4.3200000000000004E-4,1.5148E-4
710,4.95E-4,1.5339E-4
711,0.0022050000000000004,8.945600000000001E-4
712,0.0024749999999999998,9.397600000000001E-4
713,0.0024749999999999998,9.5328E-4
714,7.65E-4,0.0011669
715,7.65E-4,0.0011669
716,4.95E-4,9.388100000000001E-4
717,5.850000000000001E-4,8.891200000000001E-4
718,5.850000000000001E-4,8.891200000000001E-4
719,0.00788625,7.9475E-4
720,0.00842247,8.1643E-4
721,0.0097425,7.957999999999999E-4
722,0.009832500000000001,7.7721E-4
723,0.0099225,7.5862E-4
724,0.010485000000000001,8.717200000000001E-4
725,0.010754999999999999,8.255900000000001E-4
726,0.0026550000000000002,8.636000000000001E-4
727,0.0026550000000000002,8.636000000000001E-4
728,0.0026550000000000002,8.636000000000001E-4
729,0.0026550000000000002,8.636000000000001E-4
730,0.0026550000000000002,8.636000000000001E-4
731,0.0026550000000000002,8.636000000000001E-4
732,0.0026550000000000002,8.636000000000001E-4
733,0.005535,8.404199999999999E-4
734,0.0052875000000000005,7.6923E-4
735,8.55E-4,6.546400000000001E-4
736,8.55E-4,6.546400000000001E-4
737,0.0022050000000000004,8.9813E-4
738,0.0011250000000000001,7.951700000000001E-4
739,0.001755,8.750400000000001E-4
740,0.002385,9.5491E-4
