Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
2550187685,5887335,7817113,303748,791,4632.373,4632.373,0.0,0.0,2763.7776,855.5564,30.144903,0.4496117,982.4445
2564959534,5918512,7834562,304264,815,4632.424,4632.424,0.0,0.0,2763.8416,855.5844,30.150562,0.449514,982.3979
2578837096,5949651,7850619,304710,799,4632.3203,4632.3203,0.0,0.0,2763.723,855.5371,30.138046,0.44974914,982.4726
2593536330,5980860,7866649,305178,783,4632.401,4632.401,0.0,0.0,2763.7866,855.5516,30.12775,0.44974208,982.48535
2606142830,6012023,7882223,305654,802,4632.402,4632.402,0.0,0.0,2763.886,855.4647,30.118351,0.44977263,982.48303
2618235248,6043168,7897234,306120,793,4632.3374,4632.3374,0.0,0.0,2763.8838,855.42175,30.111506,0.44971186,982.47034
2629030227,6074351,7912236,306567,791,4632.2705,4632.2705,0.0,0.0,2763.8865,855.4366,30.125336,0.44985628,982.3724
2641970029,6105551,7928431,307066,789,4632.1987,4632.1987,0.0,0.0,2763.9148,855.4085,30.122389,0.4500383,982.3028
2654216741,6136727,7942953,307516,791,4632.141,4632.141,0.0,0.0,2763.9321,855.2705,30.108788,0.4500455,982.37964
2668258058,6167868,7959218,308062,794,4632.1196,4632.1196,0.0,0.0,2763.9268,855.1691,30.096022,0.45004696,982.4778
2680053314,6199071,7973912,308533,778,4632.1143,4632.1143,0.0,0.0,2763.9646,855.1424,30.091396,0.4500959,982.46564
2693751904,6230177,7990153,309068,796,4632.068,4632.068,0.0,0.0,2763.9946,855.1098,30.069443,0.45018125,982.4438
2706213083,6261868,8005245,309515,782,4632.017,4632.017,0.0,0.0,2763.9768,855.02075,30.060877,0.45009804,982.5086
2717819962,6293079,8020708,310029,792,4631.984,4631.984,0.0,0.0,2763.9624,855.0221,30.059538,0.45017,982.48944
2728973169,6324300,8035934,310512,789,4631.9126,4631.9126,0.0,0.0,2763.9631,854.9723,30.057531,0.45008516,982.46954
2740870775,6355490,8051700,311021,793,4631.9116,4631.9116,0.0,0.0,2764.0364,854.9011,30.044203,0.45013002,982.48
2753690403,6386699,8068061,311576,789,4631.8154,4631.8154,0.0,0.0,2764.0781,854.85144,30.040712,0.45010272,982.39514
2765513241,6417903,8083318,312067,796,4631.7427,4631.7427,0.0,0.0,2764.1907,854.79736,30.041912,0.4500401,982.2625
2777467161,6449111,8098503,312533,810,4631.6025,4631.6025,0.0,0.0,2764.1377,854.7308,30.035791,0.44997194,982.2482
2789396541,6480259,8114197,313020,784,4631.55,4631.55,0.0,0.0,2764.122,854.7328,30.037708,0.45009416,982.207
2803529791,6511412,8129627,313530,778,4631.476,4631.476,0.0,0.0,2764.112,854.6373,30.024181,0.45012903,982.25244
