Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
20438,8.469462428024677,0.0,2.9475921242519135E10,327321.48197377
20439,8.507204889964598,0.0,3.2152140520730164E10,357038.9371048313
20440,8.541922841306755,0.0,3.482794750059576E10,386751.85359681374
20441,8.574064555800774,0.0,3.7503312722972305E10,416460.0086209585
20442,8.603985790246664,0.0,4.0178239102479034E10,446162.703441041
20443,8.631973620149537,0.0,4.285275618293091E10,475860.60499034246
20444,8.65826224450531,0.0,4.5526830175538445E10,505553.26037597755
20445,8.6830459553296,0.0,4.820045653878112E10,535241.0025032063
20446,8.714037341896706,0.0,5.176575740287832E10,564922.597835076
20447,8.74295816515695,0.0,5.533035135620928E10,594597.6584563865
20448,8.770067076772564,0.0,5.889417869784071E10,624266.3839854518
20449,8.795580007933173,0.0,6.245760535573475E10,653931.8094307163
20450,8.819668416852519,0.0,6.601973319308498E10,683581.5630630087
20451,8.84247419637178,0.0,6.957922221216199E10,713195.548653797
20452,8.85881275272259,0.0,7.224672154159329E10,742797.4700032951
20453,8.874562792146357,0.0,7.491489947264767E10,772412.7677630103
20454,8.88976707614562,0.0,7.758405987773131E10,802045.7448783562
20455,8.904458462331208,0.0,8.02534856939123E10,831684.8906397193
20456,7.252457446919425,0.0,1.7883851537638636E9,59612.84020749432
20457,7.42849439373138,0.0,2.682243478713118E9,89408.11533372408
20458,7.55338076727925,0.0,3.575894606392533E9,119196.4873485559
20459,7.6502378406818075,0.0,4.4693245294617815E9,148977.48728269452
20460,7.854509124639279,0.0,7.153414681334953E9,119196.4873485559
20461,7.951371234689386,0.0,8.940784336009674E9,148977.48728269452
20462,8.030505608297311,0.0,1.0727785483917936E10,178751.75379609413
20463,8.097404469455578,0.0,1.251437071603809E10,208518.79695525547
20464,8.155343368272941,0.0,1.430039320866058E10,238276.57107712526
20465,8.206444009226491,0.0,1.6086022684164145E10,268028.0698422548
20466,8.252151171782732,0.0,1.787128949956756E10,297773.63211824914
20467,8.293496495638056,0.0,1.9656276824894108E10,327514.6615521875
20468,8.331239669788669,0.0,2.1440972304459385E10,357250.80614285864
20469,8.365958204912543,0.0,2.3225391823656384E10,386982.77695093316
20470,8.398100343957452,0.0,2.5009512379384705E10,416709.8456695388
20471,8.428022231552639,0.0,2.679335787877616E10,446431.9915121902
20472,8.456010746763948,0.0,2.8576937913215332E10,476149.3845036695
20473,8.482300116475937,0.0,3.036023229470897E10,505861.6313292765
20474,8.507084464820124,0.0,3.2143226307329082E10,535568.6148128493
20475,8.541799770596265,0.0,3.481807931689318E10,565270.0046530219
20476,8.573938414069932,0.0,3.749242137789402E10,594965.5807521342
20477,8.603855495727093,0.0,4.016618685411543E10,624654.679216311
20478,8.63184078232029,0.0,4.2839650782861465E10,654340.8619591431
20479,8.658123480245905,0.0,4.551228590896673E10,684015.4996905415
20480,8.682891843936046,0.0,4.818335540059099E10,713664.9778920001
20481,8.69864152862122,0.0,4.996279693591091E10,743304.8363574605
20482,8.71384231131408,0.0,5.174251591380368E10,772951.1778847107
20483,8.72853266188149,0.0,5.3522687071442406E10,802608.833077499
20484,8.742742943436212,0.0,5.5302938259925735E10,832269.5384302812
20485,7.25264575285274,0.0,1.7891607494544902E9,59638.69175096807
20486,7.4286858411371774,0.0,2.683426137824013E9,89447.53964444231
20487,7.55357813630705,0.0,3.5775200749424205E9,119250.67195794487
20488,7.6504452806579035,0.0,4.471459806547893E9,149048.66529254545
20489,7.729584452676722,0.0,5.365233049057388E9,178841.10714191257
20490,7.796487342528497,0.0,6.258806936394573E9,208626.9075185883
20491,7.854429074905172,0.0,7.152096274512584E9,238403.21774668322
20492,7.905531469730516,0.0,8.045180705968992E9,268172.7009956401
20493,7.951239891638317,0.0,8.938080793388948E9,297936.0325253068
20494,7.992586077538028,0.0,9.830837282018478E9,327694.5804716716
20495,8.030329994361313,0.0,1.0723448404009296E10,357448.28488225135
20496,8.065048677435945,0.0,1.1615908653452095E10,387196.9619594196
20497,8.097190869876611,0.0,1.2508217264517294E10,416940.57956703124
20498,8.12711313436748,0.0,1.3400398510525696E10,446679.957933348
20499,8.155102276749442,0.0,1.4292456772069258E10,476415.23003439524
20500,8.181392534496986,0.0,1.5184383864230404E10,506146.1344324325
20501,8.20617787976506,0.0,1.6076168407653421E10,535872.2882816037
20502,8.251876244497911,0.0,1.78599797640959E10,565593.1127567553
20503,8.293213102422072,0.0,1.96434545468226E10,595308.4245317199
20504,8.330947382469521,0.0,2.1426547016718876E10,625017.4154017377
20505,8.365659545186727,0.0,2.32094254400018E10,654722.803109847
20506,8.397793027801324,0.0,2.49918213486067E10,684419.4998743444
20507,8.427698716608123,0.0,2.677340636210787E10,714099.3988120713
20508,8.44190458477074,0.0,2.766365205987043E10,743774.2618434151
20509,7.2516855329335,0.0,1.785209301905282E9,59506.97511548326
20510,7.427674462522065,0.0,2.6771842782904034E9,89239.4693781401
20511,7.552519166312082,0.0,3.568807379626565E9,118960.23804140647
20512,7.649356268909656,0.0,4.460261465906376E9,148675.3688181537
20513,7.853684711406064,0.0,7.139848351094067E9,118960.23804140647
20514,7.950525036607312,0.0,8.92338066777846E9,148675.3688181537
20515,8.029642073685391,0.0,1.0706475932650854E10,178383.8875610702
20516,8.09652054314029,0.0,1.2488925897302454E10,208081.24293939816
20517,8.154447378463786,0.0,1.4270920550872766E10,237770.71955563853
20518,8.205542408366952,0.0,1.6052662499842676E10,267456.6281625727
20519,8.251250386442987,0.0,1.7834260408244667E10,297140.4844467192
20520,8.20586659861061,0.0,1.6064649907971252E10,178383.8875610702
20521,8.272747383389607,0.0,1.8739246521346622E10,208081.24293939816
20522,8.330676468654271,0.0,2.1413185244584225E10,237770.71955563853
20523,8.381772829701344,0.0,2.408672153552076E10,267456.6281625727
20524,8.427481014188368,0.0,2.6759988781601933E10,297140.4844467192
20525,8.468827902762886,0.0,2.943288689222389E10,326820.6183368806
20526,8.50657221407591,0.0,3.2105335650467617E10,356495.3380853845
20527,8.541290551310052,0.0,3.477727827628796E10,386163.820640895
20528,8.573431044096914,0.0,3.744864591361742E10,415825.08204829675
20529,8.603351370543997,0.0,4.011958929916575E10,445481.42919460015
20530,8.455748761718127,0.0,2.855970425886641E10,237770.71955563853
20531,8.506846345078998,0.0,3.21256072777864E10,267456.6281625727
20532,8.552554946723214,0.0,3.569110536056459E10,297140.4844467192
20533,8.593901919127328,0.0,3.9256087828761E10,326820.6183368806
20534,8.631646552682781,0.0,4.282049585675893E10,356495.3380853845
20535,8.666365364847529,0.0,4.638425042724239E10,386163.820640895
20536,8.698506649225767,0.0,4.994728231795491E10,415825.08204829675
20537,8.728427654674263,0.0,5.350974747639885E10,445481.42919460015
20538,8.75641511189606,0.0,5.707164488817003E10,475133.6438706327
20539,8.782703349928696,0.0,6.063294417470844E10,504780.8386627754
20540,8.807485627795197,0.0,6.419348626558879E10,534421.0026105652
20541,8.83092464631028,0.0,6.7753230414978485E10,564053.8538785822
20542,8.853158151184852,0.0,7.131215100451059E10,593679.1950533717
20543,8.649594683323347,0.0,4.462722090493357E10,297140.4844467192
20544,8.690941948832606,0.0,4.9084814495120804E10,326820.6183368806
20545,8.728686769529448,0.0,5.354168277256153E10,356495.3380853845
20546,8.76340582971755,0.0,5.79977459541102E10,386163.820640895
20547,8.795547699297313,0.0,6.2452959090831116E10,415825.08204829675
20548,8.825469334780461,0.0,6.690748251081862E10,445481.42919460015
20549,8.853457410226476,0.0,7.136130701475095E10,475133.6438706327
20550,8.879746235157892,0.0,7.581439084471237E10,504780.8386627754
20551,8.90452919583705,0.0,8.026655765138663E10,534421.0026105652
20552,8.927969001403584,0.0,8.471776105600732E10,564053.8538785822
20553,8.95020329614907,0.0,8.916795140225662E10,593679.1950533717
20554,8.971352493279184,0.0,9.361770914838234E10,623302.8894358532
20555,8.991509207272355,0.0,9.806516106621684E10,652907.1460562486
20556,9.010749794839528,0.0,1.025074322625193E11,682461.5231271825
20557,9.029169100242326,0.0,1.0694849580211856E11,712010.5058440613
20558,9.046846093237512,0.0,1.1139140795628311E11,741579.4041462431
20559,9.063839774295932,0.0,1.1583649104169894E11,771167.193457169
20560,9.080195925821458,0.0,1.2028225540441084E11,800761.5672104732
20561,9.086561577977438,0.0,1.2205827336826671E11,830350.7003058543
20562,8.909329871390142,0.0,8.11587442920352E10,534421.0026105652
20563,8.93702048596293,0.0,8.65019632241516E10,564053.8538785822
20564,8.963045170644769,0.0,9.184397628357996E10,593679.1950533717
20565,8.987595718750551,0.0,9.71854507115126E10,623302.8894358532
20566,9.010821665932824,0.0,1.0252439756912782E11,652907.1460562486
20567,9.032846201331644,0.0,1.0785785668915892E11,682461.5231271825
20568,9.050369976459733,0.0,1.1229892022875818E11,712010.5058440613
20569,9.067220883013128,0.0,1.1674183238292273E11,741579.4041462431
20570,9.083450090935873,0.0,1.2118691546833856E11,771167.193457169
20571,9.099096965587663,0.0,1.2563267983105046E11,800761.5672104732
20572,9.105193412095208,0.0,1.2740869779490633E11,830350.7003058543
20573,7.251927734555993,0.0,1.7862051737780042E9,59540.16851536579
20574,7.427933424379118,0.0,2.6787811121203923E9,89292.7060926341
20575,7.552790890729439,0.0,3.571040971467501E9,119034.69716895702
20576,7.649634436494818,0.0,4.463119201872083E9,148770.63811280602
20577,7.853944799613034,0.0,7.144125514766757E9,119034.69716895702
20578,7.950791426687701,0.0,8.928855828114708E9,148770.63811280602
20579,8.029912029616039,0.0,1.0713133116849676E10,178498.63584414136
20580,8.096794599631515,0.0,1.2496809384887894E10,208216.28719595593
20581,8.154725541323826,0.0,1.4280063922904894E10,237926.6354696957
20582,8.205822622948233,0.0,1.6063023318944479E10,267632.13710779167
20583,8.25153069565668,0.0,1.7845775007024017E10,297334.8829025592
20584,8.206129399726994,0.0,1.6074373932580227E10,178498.63584414136
20585,8.27301467460611,0.0,1.8750783355122925E10,208216.28719595593
20586,8.33094811053974,0.0,2.142658293718708E10,237926.6354696957
20587,8.382046581057978,0.0,2.4101909061210117E10,267632.13710779167
20588,8.427755247080572,0.0,2.6776891585986675E10,297334.8829025592
20589,8.46910201572667,0.0,2.9451469885566032E10,327033.8919753168
20590,8.506846738022968,0.0,3.2125636344661373E10,356727.8856598502
20591,8.54156592436161,0.0,3.479933651804477E10,386416.0071105
20592,8.573707946559903,0.0,3.747253049131581E10,416097.6326886371
20593,8.603629655272677,0.0,4.014530516631413E10,445774.81995382864
20594,8.456012327169312,0.0,2.8577041905506565E10,237926.6354696957
20595,8.507112051270097,0.0,3.214526811694956E10,267632.13710779167
20596,8.55282136856297,0.0,3.571300713035565E10,297334.8829025592
20597,8.594168554459763,0.0,3.928019655192583E10,327033.8919753168
20598,8.631913488404418,0.0,4.2846823260463974E10,356727.8856598502
20599,8.666632891048273,0.0,4.6412832044912575E10,386416.0071105
20600,8.698775459898318,0.0,4.997820726419202E10,416097.6326886371
20601,8.728697779931199,0.0,5.35430402007339E10,445774.81995382864
20602,8.756686335786533,0.0,5.7107298219960686E10,475447.6238672807
20603,8.78297560586453,0.0,6.067096646908858E10,505115.690663506
20604,8.807759149405797,0.0,6.423392853762214E10,534777.2859101534
20605,8.831199649214131,0.0,6.779614658587294E10,564431.9404129098
20606,8.85343470754471,0.0,7.135757670602193E10,594079.4584490008
20607,8.813749831499749,0.0,6.512611517827071E10,534777.2859101534
20608,8.842481227873316,0.0,6.958034875401721E10,564431.9404129098
20609,8.869423474226693,0.0,7.403360158734526E10,594079.4584490008
20610,8.894788785136507,0.0,7.848636514143945E10,623724.0280259148
20611,8.918743828829621,0.0,8.293718424584026E10,653347.0652012131
20612,8.94142649762799,0.0,8.738401209472498E10,682925.0288156046
20613,8.95874279082523,0.0,9.093860611677184E10,712494.850755274
20614,8.975400787151685,0.0,9.449445139291068E10,742083.75946345
20615,8.991450478366414,0.0,9.805190076275882E10,771693.3929451875
20616,9.006930185655506,0.0,1.0160983390872293E11,801310.3016413398
20617,9.010710585490585,0.0,1.0249817800560703E11,830921.7662562497
20618,7.25213519663189,0.0,1.787058647134668E9,59568.62184462087
20619,7.428163995358515,0.0,2.680203681098232E9,89340.12317852954
20620,7.553039349692673,0.0,3.573084543299256E9,119102.81726156536
20621,7.649889056292478,0.0,4.465736626242626E9,148857.88944307112
20622,7.854185498860327,0.0,7.148086108848071E9,119102.81726156536
20623,7.951039915898162,0.0,8.933966097190208E9,148857.88944307112
20624,8.030166604434246,0.0,1.071941479105095E10,178605.80078405025
20625,8.097054650677837,0.0,1.2504294594279196E10,208344.022716742
20626,8.154990651804434,0.0,1.4288783707993645E10,238075.49037601548
20627,8.206090785415816,0.0,1.6072944777943731E10,267801.9703204154
20628,8.251800009840448,0.0,1.7856844952319927E10,297524.283645388
20629,8.206375895624605,0.0,1.6083499989796013E10,178605.80078405025
20630,8.27326673103164,0.0,1.8761669131142273E10,208344.022716742
20631,8.331204634184164,0.0,2.143924267631313E10,238075.49037601548
20632,8.38230588405271,0.0,2.4116303833683174E10,267801.9703204154
20633,8.428015790331767,0.0,2.67929604966889E10,297524.283645388
20634,8.469363088846343,0.0,2.946917977489993E10,327241.73877644923
20635,8.50710824995033,0.0,3.2144986754765522E10,356954.6552684317
20636,8.541828117090926,0.0,3.482035197714206E10,386662.81029257644
20637,8.573971506663419,0.0,3.7495278356648796E10,416365.50511265895
20638,8.60389451151791,0.0,4.016979543710067E10,446063.4066619604
20639,8.631883547440363,0.0,4.28438694297082E10,475756.0620475955
20640,8.658173191918616,0.0,4.551749579295089E10,505443.80417482415
20641,8.690924094981263,0.0,4.908279665704808E10,535125.3995066939
20642,8.721371611945287,0.0,5.264739061037904E10,564800.4601280044
20643,8.749817724921382,0.0,5.621121795201048E10,594469.1856570697
20644,8.776511702563749,0.0,5.977464460990452E10,624134.6111023342
20645,8.801650600535421,0.0,6.333677244725474E10,653784.3647346266
20646,8.82539649328648,0.0,6.689626146633174E10,683398.3503254149
20647,8.842377679820876,0.0,6.956376079576308E10,713000.271674913
20648,8.85872388025145,0.0,7.223193872681744E10,742615.5694346282
20649,8.874482781930396,0.0,7.490109913190108E10,772248.5465499741
20650,8.889691304762408,0.0,7.757052494808208E10,801887.6923113372
20651,7.252344598671012,0.0,1.787920514800152E9,59597.350857370184
20652,7.4283856001058926,0.0,2.6815716424795666E9,89385.722872202
20653,7.553272293523548,0.0,3.575001565548815E9,119166.72280634062
20654,7.650131418422491,0.0,4.468229470947581E9,148940.9893197402
20655,7.854407418247256,0.0,7.1517396344472E9,119166.72280634062
20656,7.951271958775882,0.0,8.938740782355461E9,148940.9893197402
20657,8.030406029937616,0.0,1.0725326014475615E10,178708.03247890156
20658,8.097299575190277,0.0,1.2511348507098103E10,208465.80660077135
20659,8.155239637606009,0.0,1.429697798260167E10,238217.3053659009
20660,8.206342001040941,0.0,1.6082244798005081E10,267962.86764189525
20661,8.252052561427153,0.0,1.786723212333163E10,297703.89707583364
20662,8.293400391475924,0.0,1.9651927602896908E10,327440.04166650475
20663,8.331145975080844,0.0,2.1436347122093903E10,357172.0124745793
20664,8.365866118038841,0.0,2.3220467677822227E10,386899.0811931849
20665,8.398010049632205,0.0,2.5004313177213688E10,416621.2270358363
20666,8.427933645634855,0.0,2.6787893211652855E10,446338.6200273156
20667,8.455923348288835,0.0,2.8571187593146492E10,476050.8668529226
20668,8.482213554562763,0.0,3.035418160576661E10,505757.8503364954
20669,8.51889086588751,0.0,3.3029034615330708E10,535459.240176668
20670,8.552704240021804,0.0,3.570337667633154E10,565154.8162757803
20671,8.58406754421269,0.0,3.8377142152552956E10,594843.9147399571
20672,8.613314454487284,0.0,4.105060608129899E10,624530.0974827892
20673,8.640707199313757,0.0,4.372324120740424E10,654204.7352141876
20674,8.6664595485822,0.0,4.639431069902851E10,683854.2134156462
20675,8.682805278500526,0.0,4.817375223434844E10,713494.0718811066
20676,8.698560458622865,0.0,4.99534712122412E10,743140.4134083568
20677,8.713767826003489,0.0,5.173364236987992E10,772798.068601145
20678,8.728461303660676,0.0,5.351389355836325E10,802458.7739539272
20679,7.252534966254035,0.0,1.7887044001745052E9,59623.47945088055
20680,7.428584224066791,0.0,2.6827983372929125E9,89426.6117643831
20681,7.553483194098533,0.0,3.5767380688983846E9,119224.60509898368
20682,7.650353147560077,0.0,4.47051131140788E9,149017.0469483508
20683,7.729491528877851,0.0,5.364085198745065E9,178802.84732502652
20684,7.796387938005451,0.0,6.257374536863075E9,208579.15755312145
20685,7.854329642007084,0.0,7.150458968319484E9,238348.64080207827
20686,7.9054331224870875,0.0,8.04335905573944E9,268111.97233174497
20687,7.951144391304182,0.0,8.93611554436897E9,297870.52027810976
20688,7.992492827481943,0.0,9.828726666359789E9,327624.2246886895
20689,8.030238395623613,0.0,1.0721186915802588E10,357372.90176585776
20690,8.064958446417323,0.0,1.1613495526867786E10,387116.5193734694
20691,8.097102653281553,0.0,1.2505676772876188E10,416855.8977397862
20692,8.1270268050943,0.0,1.339773503441975E10,446591.1698408334
20693,8.155017349681867,0.0,1.4289662126580896E10,476322.07423887064
20694,8.181308518627112,0.0,1.5181446670003914E10,506048.22808804194
20695,8.229555776044561,0.0,1.6965258026446396E10,535769.0525631935
20696,8.272967178537108,0.0,1.874873280917309E10,565484.3643381582
20697,8.31242277469225,0.0,2.0531825279069366E10,595193.355208176
20698,8.348586299296294,0.0,2.231470370235229E10,624898.7429162853
20699,8.381959910586838,0.0,2.409709961095719E10,654595.4396807827
20700,8.412937301303577,0.0,2.587868462445836E10,684275.3386185096
20701,8.427626104264638,0.0,2.676893032222092E10,713950.2016498534
20702,8.441835615645488,0.0,2.76592592144834E10,743627.8312097194
20703,7.251490793140677,0.0,1.784408983786949E9,59480.2905493832
20704,7.427487513012403,0.0,2.676032085123111E9,89201.05921264958
20705,7.552358356556504,0.0,3.5674861714029217E9,118916.18998939681
20706,7.649208244842114,0.0,4.458741496618121E9,148624.7087323133
20707,7.853532655087914,0.0,7.137348963542108E9,118916.18998939681
20708,7.950382098866546,0.0,8.920444228414503E9,148624.7087323133
20709,8.02949676086053,0.0,1.0702894193066105E10,178322.06411064125
20710,8.096380134723297,0.0,1.2484888846636415E10,208011.54072688162
20711,8.15431681260233,0.0,1.4266630795606327E10,237697.44933381578
20712,8.20542243843041,0.0,1.6048228704008316E10,267381.30561796227
20713,8.251136956358216,0.0,1.782960301598452E10,297061.4395081237
20714,8.205729122613143,0.0,1.6059565439257862E10,178322.06411064125
20715,8.27261428016292,0.0,1.8733504162495464E10,208011.54072688162
20716,8.330551824474869,0.0,2.1407040453432003E10,237697.44933381578
20717,8.381657170066287,0.0,2.4080307699513172E10,267381.30561796227
20718,8.427370917833684,0.0,2.6753205810135128E10,297061.4395081237
20719,8.468721173822962,0.0,2.942565456837886E10,326736.1592566276
20720,8.50646752212512,0.0,3.20975971941992E10,356404.6418121381
20721,8.541186721713107,0.0,3.476896483152866E10,386065.90321953985
20722,8.57332970072762,0.0,3.7439908217076996E10,415722.25036584324
20723,8.60325230023318,0.0,4.011043833951567E10,445374.4650418758
20724,8.455629522307625,0.0,2.8551864005846745E10,237697.44933381578
20725,8.506734867162063,0.0,3.211736208862493E10,267381.30561796227
20726,8.55244833104121,0.0,3.568234455682134E10,297061.4395081237
20727,8.593798630114339,0.0,3.9246752584819275E10,326736.1592566276
20728,8.631545233464802,0.0,4.2810507155302734E10,356404.6418121381
20729,8.66626506300451,0.0,4.637353904601526E10,386065.90321953985
20730,8.69840857441838,0.0,4.99360042044592E10,415722.25036584324
20731,8.728331501061682,0.0,5.349790161623037E10,445374.4650418758
20732,8.756320407468351,0.0,5.70592009027688E10,475021.6598340185
20733,8.782608783880166,0.0,6.061974299364912E10,504661.82378180826
20734,8.807390907936469,0.0,6.4179487143038826E10,534294.6750498253
20735,8.830829623441751,0.0,6.773840773257092E10,563920.0162246148
20736,8.853065893891312,0.0,7.129700373722069E10,593543.7106070963
20737,8.649491626228862,0.0,4.461663221137616E10,297061.4395081237
20738,8.690841832911172,0.0,4.9073500488816895E10,326736.1592566276
20739,8.728588456423616,0.0,5.3529563670365555E10,356404.6418121381
20740,8.763308704346816,0.0,5.798477680708648E10,386065.90321953985
20741,8.795452706018583,0.0,6.243930022707398E10,415722.25036584324
20742,8.825376128960574,0.0,6.68931247310063E10,445374.4650418758
20743,8.85336551362404,0.0,7.134620856096774E10,475021.6598340185
20744,8.87965448265184,0.0,7.579837536764198E10,504661.82378180826
20745,8.904437319399927,0.0,8.024957877226268E10,534294.6750498253
20746,8.927876758404599,0.0,8.469976911851198E10,563920.0162246148
20747,8.950113549857825,0.0,8.914952686463773E10,593543.7106070963
20748,8.97125631414208,0.0,9.35969787824722E10,623147.9672274917
20749,8.991394441573663,0.0,9.803924997877466E10,652702.3442984256
20750,9.010634885454152,0.0,1.024803135183739E11,682251.3270153044
20751,9.029066471754266,0.0,1.0692322567253845E11,711820.2253174862
20752,9.046756024499565,0.0,1.1136830875795432E11,741408.0146284121
20753,9.06375571692562,0.0,1.1581407312066621E11,771002.3883817163
20754,9.07036510056761,0.0,1.1759009108452208E11,800591.5214770974
20755,8.884736500180503,0.0,7.669056200829056E10,504661.82378180826
20756,8.913987275982617,0.0,8.203378094040695E10,534294.6750498253
20757,8.94138565220267,0.0,8.737579399983531E10,563920.0162246148
20758,8.967155116582553,0.0,9.271726842776799E10,593543.7106070963
20759,8.991469587940529,0.0,9.805621528538318E10,623147.9672274917
20760,9.0144716034685,0.0,1.0338967440541428E11,652702.3442984256
20761,9.032736992887386,0.0,1.0783073794501352E11,682251.3270153044
20762,9.050272238203576,0.0,1.1227365009917807E11,711820.2253174862
20763,9.067134942646733,0.0,1.1671873318459393E11,741408.0146284121
20764,9.083369745057103,0.0,1.2116449754730583E11,771002.3883817163
20765,9.089689382217744,0.0,1.229405155111617E11,800591.5214770974
20766,7.251762254715192,0.0,1.7855247023874955E9,59517.493140183346
20767,7.427771829848372,0.0,2.6777845617346044E9,89259.48421650627
20768,7.552647582197412,0.0,3.569862792139186E9,118995.42516035528
20769,7.649496581764541,0.0,4.461702731796381E9,148723.42289169063
20770,7.853812531599738,0.0,7.141950040529404E9,118995.42516035528
20771,7.950663559314819,0.0,8.926227329264368E9,148723.42289169063
20772,8.029781090105313,0.0,1.0709903597302588E10,178441.0742435052
20773,8.096667691440055,0.0,1.249315813531959E10,208151.42251724497
20774,8.154605504673714,0.0,1.4276117531359175E10,237856.92415534094
20775,8.205710294541763,0.0,1.6058869219438711E10,267559.66995010845
20776,8.25142331590181,0.0,1.784136316144361E10,297258.67902286607
20777,8.206006220197835,0.0,1.606981537768672E10,178441.0742435052
20778,8.272894950941183,0.0,1.874561495975088E10,208151.42251724497
20779,8.330833741126039,0.0,2.1420941083773922E10,237856.92415534094
20780,8.38193871536997,0.0,2.4095923608550472E10,267559.66995010845
20781,8.427651600625076,0.0,2.677050190812983E10,297258.67902286607
20782,8.46900170834805,0.0,2.944466836722517E10,326952.67270739947
20783,8.506748476287498,0.0,3.211836854060857E10,356640.7941580493
20784,8.541468894335388,0.0,3.479156251387961E10,386322.4197361864
20785,8.573612978563155,0.0,3.746433718887793E10,415999.6070013779
20786,8.603536209159815,0.0,4.0136668115943565E10,445672.41091483
20787,8.455903184991381,0.0,2.856986112770838E10,237856.92415534094
20788,8.507008441832518,0.0,3.2137600141114464E10,267559.66995010845
20789,8.552721425957202,0.0,3.570478956268464E10,297258.67902286607
20790,8.594071466109657,0.0,3.9271416271222786E10,326952.67270739947
20791,8.631818218058964,0.0,4.2837425055671394E10,356640.7941580493
20792,8.66653901165723,0.0,4.640280027495083E10,386322.4197361864
20793,8.698683565175372,0.0,4.9967633211492714E10,415999.6070013779
20794,8.728607339886342,0.0,5.35318912307195E10,445672.41091483
20795,8.756597054931056,0.0,5.70955594798474E10,475340.47771105525
20796,8.782886513682554,0.0,6.065852154838095E10,505002.0729577027
20797,8.807669968093169,0.0,6.4220739596631744E10,534656.7274604591
20798,8.831110105833263,0.0,6.778216971678072E10,564304.2454965501
20799,8.853347300705416,0.0,7.1343216589068E10,593948.8150734641
20800,8.789227739949391,0.0,6.1550708189029526E10,505002.0729577027
20801,8.819571104307041,0.0,6.600494176477602E10,534656.7274604591
20802,8.84792613136489,0.0,7.045819459810405E10,564304.2454965501
20803,8.874539943062082,0.0,7.491095815219826E10,593948.8150734641
20804,8.899605948281447,0.0,7.936177725659904E10,623571.8522487624
20805,8.92328314940525,0.0,8.38086051054838E10,653149.8158631539
20806,8.941323045941934,0.0,8.736319912753065E10,682719.6378028232
20807,8.958649360225653,0.0,9.09190444036695E10,712308.5465109993
20808,8.975318246564578,0.0,9.447649377351764E10,741918.1799927368
20809,8.99137307587332,0.0,9.803442691948177E10,771535.088688889
20810,8.995290730383402,0.0,9.892277101636584E10,801146.553303799
20811,7.252012612832605,0.0,1.7865543032458234E9,59551.80893033905
20812,7.428039449004499,0.0,2.6794351654468474E9,89314.50301337487
20813,7.55291811560323,0.0,3.572087248390218E9,119069.57519488063
20814,7.649771170193807,0.0,4.464524597467988E9,148817.48653585976
20815,7.854074203914788,0.0,7.146254529486902E9,119069.57519488063
20816,7.950929900144461,0.0,8.931703223347641E9,148817.48653585976
20817,8.030051861156275,0.0,1.071658302657589E10,178555.70846855151
20818,8.096942715311704,0.0,1.250107214029034E10,208287.176127825
20819,8.154882724390268,0.0,1.4285233210240425E10,238013.6560722249
20820,8.205987788636765,0.0,1.6069133384616623E10,267735.9693971975
20821,8.251700199835938,0.0,1.7852741540836834E10,297453.42452825874
20822,8.206268373707049,0.0,1.6079518551633982E10,178555.70846855151
20823,8.273160769187733,0.0,1.8757092096804844E10,208287.176127825
20824,8.331101525696464,0.0,2.1434153254174885E10,238013.6560722249
20825,8.382206936601856,0.0,2.4110809917180614E10,267735.9693971975
20826,8.42791963769751,0.0,2.6787029195391644E10,297453.42452825874
20827,8.469269591713097,0.0,2.9462836175257236E10,327166.3410202412
20828,8.507016566884015,0.0,3.2138201397633778E10,356874.49604438595
20829,8.54173800449745,0.0,3.481312777714051E10,386577.19086446846
20830,8.573883081653868,0.0,3.748764485759238E10,416275.0924137699
20831,8.60380718306968,0.0,4.016171885019991E10,445967.747799405
20832,8.631797131709163,0.0,4.2835345213442604E10,475655.48992663366
20833,8.666518849582491,0.0,4.6400646077539795E10,505337.08525850344
20834,8.698662764332735,0.0,4.996524003087076E10,535012.1458798139
20835,8.728584429860186,0.0,5.352906737250219E10,564680.8714088792
20836,8.75657373714494,0.0,5.7092494030396225E10,594346.2968541437
20837,8.782858592422674,0.0,6.065462186774645E10,623996.0504864361
20838,8.80762513900061,0.0,6.421411088682345E10,653610.0360772244
20839,8.82530136619339,0.0,6.688161021625478E10,683211.9574267225
20840,8.8422904383199,0.0,6.954978814730917E10,712827.2551864377
20841,8.858645769899438,0.0,7.221894855239279E10,742460.2323017836
20842,8.874408994523998,0.0,7.488837436857379E10,772099.3780631467
20843,7.252244738325759,0.0,1.7875094526286693E9,59583.64714106158
20844,7.4282831892502275,0.0,2.6809393756979175E9,89364.6470752002
20845,7.553170932164971,0.0,3.5741672810966845E9,119138.9135885998
20846,7.650029268480353,0.0,4.467178625879654E9,148905.95674776114
20847,7.854316316961922,0.0,7.150239580699583E9,119138.9135885998
20848,7.951178860286517,0.0,8.936824812819738E9,148905.95674776114
20849,8.03030564950431,0.0,1.0722847305442225E10,178663.73086963093
20850,8.097199880373969,0.0,1.2508476780945791E10,208415.22963476047
20851,8.15514137673874,0.0,1.4293743596349203E10,238160.7919107548
20852,8.206247099976622,0.0,1.607873092167575E10,267901.8213446932
20853,8.251960046911936,0.0,1.7863426401241028E10,297637.9659353643
20854,8.293310179749533,0.0,1.9647845920438026E10,327369.9367434388
20855,8.331057215431144,0.0,2.143196647616635E10,357097.00546204444
