Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
829,2.7E-4,1.0E-4
830,7.11E-4,2.8000000000000003E-4
831,7.11E-4,2.8000000000000003E-4
832,7.11E-4,2.8000000000000003E-4
833,7.11E-4,2.8000000000000003E-4
834,0.018000000000000002,0.002
835,0.018000000000000002,0.002
836,3.15E-4,2.5E-4
837,3.15E-4,2.5E-4
838,3.15E-4,2.5E-4
839,3.15E-4,2.5E-4
840,3.15E-4,2.5E-4
841,3.15E-4,2.5E-4
842,3.15E-4,2.5E-4
843,3.15E-4,2.5E-4
844,3.15E-4,2.5E-4
845,0.00126,5.0E-4
846,0.00126,5.0E-4
847,0.00126,5.0E-4
848,0.00126,5.0E-4
849,4.5E-5,4.0E-5
850,4.5E-5,4.0E-5
851,6.3E-4,2.0E-4
852,6.3E-4,2.0E-4
853,6.3E-4,2.0E-4
854,6.3E-4,2.0E-4
855,6.3E-4,2.0E-4
856,9.000000000000001E-4,5.0E-4
857,9.000000000000001E-4,5.0E-4
858,9.000000000000001E-4,5.0E-4
859,9.000000000000001E-4,5.0E-4
860,9.000000000000001E-4,5.0E-4
861,0.0027,0.001
862,0.0027,0.001
863,0.0027,0.001
864,0.0027,0.001
865,3.78E-4,3.3E-4
866,3.78E-4,3.3E-4
867,4.0500000000000003E-4,3.5999999999999997E-4
868,4.0500000000000003E-4,3.5999999999999997E-4
869,4.0500000000000003E-4,3.5999999999999997E-4
870,0.00576,0.002
871,0.00576,0.002
872,0.00576,0.002
873,0.00576,0.002
874,0.00576,0.002
875,9.000000000000001E-4,5.0E-4
876,9.000000000000001E-4,5.0E-4
877,9.000000000000001E-4,5.0E-4
878,9.000000000000001E-4,5.0E-4
879,9.000000000000001E-4,5.0E-4
880,9.000000000000001E-4,5.0E-4
881,9.000000000000001E-4,5.0E-4
882,9.000000000000001E-4,5.0E-4
883,9.000000000000001E-4,5.0E-4
884,9.000000000000001E-4,5.0E-4
885,0.0207,0.003
886,0.0207,0.003
887,0.0207,0.003
888,0.0027,0.0015
889,0.0027,0.0015
890,0.0027,0.0015
891,0.0027,0.0015
892,0.0027,0.0015
893,0.0027,0.0015
894,0.0027,0.0015
895,0.0027,0.0015
896,0.0027,0.0015
897,0.0027,0.0015
898,0.0027,0.0015
899,0.0027,0.0015
900,0.0027,0.0015
901,0.011700000000000002,0.0033
902,0.011700000000000002,0.0033
903,0.011700000000000002,0.0033
904,0.011700000000000002,0.0033
905,0.011700000000000002,0.0033
906,0.011700000000000002,0.0033
907,0.011700000000000002,0.0033
908,0.011700000000000002,0.0033
909,0.011700000000000002,0.0033
910,0.011700000000000002,0.0033
911,0.011700000000000002,0.0033
912,0.011700000000000002,0.0033
913,0.011700000000000002,0.0033
914,1.35E-4,6.0E-5
915,1.35E-4,6.0E-5
916,1.35E-4,6.0E-5
917,1.35E-4,6.0E-5
918,2.0700000000000002E-4,6.0E-5
919,2.0700000000000002E-4,6.0E-5
920,9.0E-5,5.0E-5
921,9.0E-5,5.0E-5
922,1.2600000000000003E-4,7.000000000000001E-5
923,1.2600000000000003E-4,7.000000000000001E-5
924,3.6E-4,1.7E-4
925,3.6E-4,1.7E-4
926,3.6E-4,1.7E-4
927,3.15E-4,1.5E-4
928,3.15E-4,1.5E-4
929,3.15E-4,1.5E-4
930,3.15E-4,1.5E-4
931,9.0E-5,2.5E-4
932,9.0E-5,2.5E-4
933,0.00135,5.0E-4
934,0.00135,5.0E-4
935,0.00135,5.0E-4
936,0.00135,5.0E-4
937,0.00135,5.0E-4
938,0.00135,5.0E-4
939,5.850000000000001E-4,2.2E-4
940,5.850000000000001E-4,2.2E-4
941,1.35E-4,1.2E-4
942,1.35E-4,1.2E-4
943,1.35E-4,1.2E-4
944,1.0800000000000001E-4,8.999999999999999E-5
945,1.0800000000000001E-4,8.999999999999999E-5
946,1.0800000000000001E-4,8.999999999999999E-5
947,4.95E-4,1.5E-4
948,4.95E-4,1.5E-4
949,4.95E-4,1.5E-4
950,3.15E-4,1.2E-4
951,3.15E-4,1.2E-4
952,3.15E-4,1.2E-4
953,3.15E-4,1.2E-4
954,3.15E-4,1.2E-4
955,3.15E-4,1.2E-4
956,2.7E-4,1.5E-4
957,2.7E-4,1.5E-4
958,2.7E-4,1.5E-4
959,2.7E-4,1.5E-4
960,2.7E-4,1.5E-4
961,2.7E-4,1.5E-4
962,2.7E-4,1.5E-4
963,2.7E-4,1.5E-4
964,2.7E-4,1.5E-4
965,2.7E-4,1.5E-4
966,2.7E-4,1.5E-4
967,4.5000000000000004E-4,1.0E-4
968,4.5000000000000004E-4,1.0E-4
969,4.5000000000000004E-4,1.0E-4
970,4.5000000000000004E-4,1.0E-4
971,4.5000000000000004E-4,1.0E-4
972,1.8E-4,1.7E-4
973,1.8E-4,1.7E-4
974,1.8E-4,1.7E-4
975,1.8E-4,1.7E-4
976,1.8E-4,1.7E-4
977,1.8E-5,1.0E-5
978,1.8E-5,1.0E-5
979,0.0022500000000000003,0.001
980,0.0022500000000000003,0.001
981,0.0022500000000000003,0.001
982,0.0022500000000000003,0.001
983,0.0022500000000000003,0.001
984,0.0022500000000000003,0.001
985,0.004050000000000001,0.002
986,0.004050000000000001,0.002
987,0.004050000000000001,0.002
988,0.004050000000000001,0.002
989,0.004050000000000001,0.002
990,0.004050000000000001,0.002
991,0.004050000000000001,0.002
992,0.004050000000000001,0.002
993,0.004050000000000001,0.002
994,0.00126,0.0012
995,0.00126,0.0012
996,0.00126,0.0012
997,0.00126,0.0012
998,4.5E-5,4.0E-5
999,4.5E-5,4.0E-5
1000,1.6199999999999998E-4,1.5E-4
1001,1.6199999999999998E-4,1.5E-4
1002,1.6199999999999998E-4,1.5E-4
1003,1.6199999999999998E-4,1.5E-4
1004,1.6199999999999998E-4,1.5E-4
1005,1.6199999999999998E-4,1.5E-4
1006,2.2500000000000002E-4,1.5E-4
1007,2.2500000000000002E-4,1.5E-4
1008,2.2500000000000002E-4,1.5E-4
1009,5.040000000000001E-4,3.5999999999999997E-4
1010,5.040000000000001E-4,3.5999999999999997E-4
1011,5.040000000000001E-4,3.5999999999999997E-4
1012,5.040000000000001E-4,3.5999999999999997E-4
1013,3.15E-4,1.0E-4
1014,3.15E-4,1.0E-4
1015,3.15E-4,1.0E-4
1016,3.15E-4,1.0E-4
1017,8.100000000000001E-4,5.5E-4
1018,8.100000000000001E-4,5.5E-4
1019,1.8E-4,1.0E-4
1020,1.8E-4,1.0E-4
1021,4.5E-5,4.0E-5
1022,4.5E-5,4.0E-5
1023,4.5E-5,4.0E-5
1024,4.5E-5,4.0E-5
1025,4.5E-5,4.0E-5
1026,4.5E-5,4.0E-5
1027,4.5E-5,4.0E-5
1028,4.5E-5,4.0E-5
1029,4.5E-5,4.0E-5
1030,4.5000000000000004E-4,4.5000000000000004E-4
1031,4.5000000000000004E-4,4.5000000000000004E-4
1032,4.5000000000000004E-4,4.5000000000000004E-4
1033,4.5000000000000004E-4,4.5000000000000004E-4
1034,4.5000000000000004E-4,4.5000000000000004E-4
1035,4.5E-5,4.0E-5
1036,4.5E-5,4.0E-5
1037,4.5E-5,4.0E-5
1038,1.8E-4,1.0E-4
1039,1.8E-4,1.0E-4
1040,1.8E-4,1.0E-4
1041,1.8E-4,1.0E-4
1042,1.8E-4,1.7E-4
1043,1.8E-4,1.7E-4
1044,2.7E-4,2.3E-4
1045,2.7E-4,2.3E-4
1046,2.7E-4,2.3E-4
1047,2.7E-4,2.3E-4
1048,4.5000000000000004E-4,2.3E-4
1049,4.5000000000000004E-4,2.3E-4
1050,4.5000000000000004E-4,2.3E-4
1051,4.5000000000000004E-4,2.3E-4
1052,4.5000000000000004E-4,2.3E-4
1053,4.5000000000000004E-4,2.3E-4
1054,4.5000000000000004E-4,2.3E-4
1055,4.5000000000000004E-4,2.3E-4
1056,4.5000000000000004E-4,2.3E-4
1057,4.5000000000000004E-4,2.3E-4
1058,6.75E-4,3.2E-4
1059,6.75E-4,3.2E-4
1060,6.75E-4,3.2E-4
1061,6.75E-4,3.2E-4
1062,6.75E-4,3.2E-4
1063,0.0022500000000000003,0.001
1064,0.0022500000000000003,0.001
1065,0.0022500000000000003,0.001
1066,0.0022500000000000003,0.001
1067,0.0022500000000000003,0.001
1068,0.0022500000000000003,0.001
1069,0.0022500000000000003,0.001
1070,0.0022500000000000003,0.001
1071,0.0022500000000000003,0.001
1072,0.0022500000000000003,0.001
1073,0.0022500000000000003,0.001
1074,0.0022500000000000003,0.001
1075,0.0022500000000000003,0.001
1076,3.6E-4,2.0E-4
1077,3.6E-4,2.0E-4
1078,3.6E-4,2.0E-4
1079,0.00135,5.0E-4
1080,0.00135,5.0E-4
1081,9.000000000000001E-4,3.8E-4
1082,9.000000000000001E-4,3.8E-4
1083,9.000000000000001E-4,3.8E-4
1084,3.15E-4,1.2E-4
1085,3.15E-4,1.2E-4
1086,3.15E-4,1.2E-4
1087,3.15E-4,1.2E-4
1088,3.15E-4,1.2E-4
1089,3.15E-4,1.2E-4
1090,3.15E-4,1.2E-4
1091,0.00315,0.001
1092,0.00315,0.001
1093,0.00315,0.001
1094,0.0029400000000000003,8.0E-4
1095,0.0029400000000000003,8.0E-4
1096,0.0029400000000000003,8.0E-4
1097,0.0029400000000000003,8.0E-4
1098,2.7000000000000002E-5,1.0E-5
1099,2.7000000000000002E-5,1.0E-5
1100,8.099999999999999E-5,3.0E-5
1101,8.099999999999999E-5,3.0E-5
1102,9.0E-5,8.0E-5
1103,9.0E-5,8.0E-5
1104,2.7E-4,2.0E-4
1105,2.7E-4,2.0E-4
1106,9.000000000000001E-4,5.0E-4
1107,9.000000000000001E-4,5.0E-4
1108,9.000000000000001E-4,5.0E-4
1109,2.7E-4,2.0E-4
1110,2.7E-4,2.0E-4
1111,2.7E-4,2.0E-4
1112,2.7E-4,2.0E-4
1113,4.5000000000000004E-4,3.5E-4
1114,4.5000000000000004E-4,3.5E-4
1115,4.5000000000000004E-4,3.5E-4
1116,2.5200000000000005E-4,2.3E-4
1117,2.5200000000000005E-4,2.3E-4
1118,9.0E-5,8.0E-5
1119,9.0E-5,8.0E-5
1120,9.0E-5,8.0E-5
1121,9.0E-5,0.0016200000000000001
1122,9.0E-5,0.0016200000000000001
1123,9.0E-5,0.0016200000000000001
1124,9.0E-5,0.0016200000000000001
1125,0.00135,7.5E-4
1126,0.00135,7.5E-4
1127,0.00135,7.5E-4
1128,0.00135,7.5E-4
1129,0.0036000000000000003,0.001
1130,0.0036000000000000003,0.001
1131,0.0036000000000000003,0.001
1132,0.0036000000000000003,0.001
1133,0.0036000000000000003,0.001
1134,0.0036000000000000003,0.001
1135,0.0036000000000000003,0.001
1136,0.0036000000000000003,0.001
1137,2.2500000000000002E-4,1.5E-4
1138,2.2500000000000002E-4,1.5E-4
1139,2.2500000000000002E-4,1.5E-4
1140,0.00126,2.0E-4
1141,0.00126,2.0E-4
1142,0.00126,2.0E-4
1143,0.00126,2.0E-4
1144,0.00126,2.0E-4
1145,0.00126,2.0E-4
1146,0.00126,2.0E-4
1147,0.00126,2.0E-4
1148,3.6E-4,3.0E-4
1149,3.6E-4,3.0E-4
1150,3.6E-4,3.0E-4
1151,6.300000000000001E-5,3.0E-5
1152,6.300000000000001E-5,3.0E-5
1153,6.300000000000001E-5,3.0E-5
1154,4.5E-5,4.0E-5
1155,4.5E-5,4.0E-5
1156,4.5E-5,4.0E-5
1157,6.300000000000001E-5,3.0E-5
1158,6.300000000000001E-5,3.0E-5
1159,6.300000000000001E-5,3.0E-5
1160,4.5E-5,4.0E-5
1161,4.5E-5,4.0E-5
1162,4.5E-5,4.0E-5
1163,4.5E-5,4.0E-5
1164,4.5E-5,4.0E-5
1165,4.5E-5,4.0E-5
1166,4.5E-5,4.0E-5
1167,3.6E-4,2.0E-4
1168,3.6E-4,2.0E-4
1169,3.6E-4,2.0E-4
1170,3.6E-4,2.0E-4
1171,3.6E-4,2.0E-4
1172,3.6E-4,2.0E-4
1173,3.6E-4,2.0E-4
1174,3.6E-4,2.0E-4
1175,3.6E-4,2.0E-4
1176,3.6E-4,2.0E-4
1177,3.6E-4,2.0E-4
1178,3.6E-4,2.0E-4
1179,3.6E-4,2.0E-4
1180,3.6E-4,2.0E-4
1181,3.6E-4,2.0E-4
1182,3.6E-4,2.0E-4
1183,3.6E-4,2.0E-4
1184,3.6E-4,2.0E-4
1185,0.0018000000000000002,5.0E-4
1186,0.0018000000000000002,5.0E-4
1187,0.0018000000000000002,5.0E-4
1188,0.0018000000000000002,5.0E-4
1189,0.0018000000000000002,5.0E-4
1190,0.0036000000000000003,0.001
1191,0.0036000000000000003,0.001
1192,0.0036000000000000003,0.001
1193,0.0036000000000000003,0.001
1194,0.0036000000000000003,0.001
1195,0.0036000000000000003,0.001
1196,0.0036000000000000003,0.001
1197,0.0036000000000000003,0.001
1198,0.0036000000000000003,0.001
1199,0.0036000000000000003,0.001
1200,4.5000000000000004E-4,2.5E-4
1201,4.5000000000000004E-4,2.5E-4
1202,4.5000000000000004E-4,2.5E-4
1203,4.5000000000000004E-4,2.5E-4
1204,4.5000000000000004E-4,2.5E-4
1205,4.5000000000000004E-4,2.5E-4
1206,4.5000000000000004E-4,2.5E-4
1207,4.5000000000000004E-4,2.5E-4
1208,0.00108,4.0E-4
1209,0.00108,4.0E-4
1210,0.00108,4.0E-4
1211,4.5E-5,3.0E-5
1212,4.5E-5,3.0E-5
1213,4.5E-5,3.0E-5
1214,4.5E-5,3.0E-5
1215,4.5E-5,3.0E-5
1216,4.5E-5,3.0E-5
1217,4.5E-5,3.0E-5
1218,4.5E-5,3.0E-5
1219,4.5E-5,3.0E-5
1220,4.5E-5,3.0E-5
1221,4.5E-5,3.0E-5
1222,4.5E-5,3.0E-5
1223,4.5E-5,3.0E-5
1224,4.5E-5,3.0E-5
1225,1.8E-4,1.0E-4
1226,1.8E-4,1.0E-4
1227,1.8E-4,1.0E-4
1228,1.8E-4,1.0E-4
1229,4.5000000000000004E-4,3.0E-4
1230,4.5000000000000004E-4,3.0E-4
1231,2.88E-4,2.0E-4
1232,2.88E-4,2.0E-4
1233,2.88E-4,2.0E-4
1234,4.5000000000000004E-4,1.0E-4
1235,4.5000000000000004E-4,1.0E-4
1236,2.7000000000000002E-5,2.0E-5
1237,2.7000000000000002E-5,2.0E-5
1238,0.0018000000000000002,0.001
1239,0.0018000000000000002,0.001
1240,0.0018000000000000002,0.001
1241,0.0018000000000000002,0.001
1242,0.0018000000000000002,0.001
1243,0.0018000000000000002,0.001
1244,0.0018000000000000002,0.001
1245,0.0018000000000000002,0.001
1246,0.0018000000000000002,0.001
1247,0.0018000000000000002,0.001
1248,0.0018000000000000002,0.001
1249,0.0018000000000000002,0.001
1250,0.0018000000000000002,0.001
1251,9.000000000000001E-4,5.0E-4
1252,9.000000000000001E-4,5.0E-4
1253,9.000000000000001E-4,5.0E-4
1254,9.000000000000001E-4,5.0E-4
1255,9.000000000000001E-4,5.0E-4
1256,9.000000000000001E-4,5.0E-4
1257,0.00135,5.0E-4
1258,0.00135,5.0E-4
1259,0.00135,5.0E-4
1260,0.00135,5.0E-4
1261,0.00135,5.0E-4
1262,0.00135,5.0E-4
1263,0.00135,5.0E-4
1264,2.7E-4,1.0E-4
1265,2.7E-4,1.0E-4
1266,2.7E-4,1.0E-4
1267,1.71E-4,7.000000000000001E-5
1268,1.71E-4,7.000000000000001E-5
1269,1.71E-4,7.000000000000001E-5
1270,1.71E-4,7.000000000000001E-5
1271,1.71E-4,7.000000000000001E-5
1272,1.71E-4,7.000000000000001E-5
1273,1.71E-4,7.000000000000001E-5
1274,1.71E-4,7.000000000000001E-5
1275,1.35E-4,1.1E-4
1276,1.35E-4,1.1E-4
1277,6.75E-4,5.1E-4
1278,6.75E-4,5.1E-4
1279,2.43E-4,1.4000000000000001E-4
1280,2.43E-4,1.4000000000000001E-4
1281,2.7E-4,1.0E-4
1282,2.7E-4,1.0E-4
1283,4.5E-5,4.0E-5
1284,4.5E-5,4.0E-5
1285,4.5E-5,4.0E-5
1286,4.5E-5,4.0E-5
1287,4.5E-5,4.0E-5
1288,4.5E-5,4.0E-5
1289,3.42E-4,1.0E-4
1290,3.42E-4,1.0E-4
1291,3.42E-4,1.0E-4
1292,3.42E-4,1.0E-4
1293,3.42E-4,1.0E-4
1294,3.42E-4,1.0E-4
1295,0.014400000000000001,0.003
1296,0.014400000000000001,0.003
1297,0.014400000000000001,0.003
1298,0.014400000000000001,0.003
1299,0.014400000000000001,0.003
1300,2.7E-4,2.0E-4
1301,2.7E-4,2.0E-4
1302,3.6E-4,1.5E-4
1303,3.6E-4,1.5E-4
1304,3.6E-4,1.5E-4
1305,0.001575,5.5E-4
1306,0.001575,5.5E-4
1307,0.001575,5.5E-4
1308,0.001365,5.0E-4
1309,0.001365,5.0E-4
1310,4.5E-5,4.0E-5
1311,4.5E-5,4.0E-5
1312,9.0E-5,1.0E-4
1313,9.0E-5,1.0E-4
1314,1.35E-4,1.0E-4
1315,1.35E-4,1.0E-4
1316,1.35E-4,1.0E-4
1317,2.7E-4,2.0E-4
1318,2.7E-4,2.0E-4
1319,1.2600000000000003E-4,6.0E-5
1320,1.2600000000000003E-4,6.0E-5
1321,9.0E-5,8.0E-5
1322,9.0E-5,8.0E-5
1323,2.3400000000000002E-4,2.4E-4
1324,2.3400000000000002E-4,2.4E-4
1325,2.3400000000000002E-4,2.4E-4
1326,2.3400000000000002E-4,2.4E-4
1327,2.3400000000000002E-4,2.4E-4
1328,2.3400000000000002E-4,2.4E-4
1329,1.89E-4,1.3000000000000002E-4
1330,1.89E-4,1.3000000000000002E-4
1331,1.89E-4,1.3000000000000002E-4
1332,1.89E-4,1.3000000000000002E-4
1333,1.89E-4,1.3000000000000002E-4
1334,1.89E-4,1.3000000000000002E-4
1335,1.89E-4,1.3000000000000002E-4
1336,1.89E-4,1.3000000000000002E-4
1337,1.89E-4,1.3000000000000002E-4
1338,1.89E-4,1.3000000000000002E-4
1339,1.89E-4,1.3000000000000002E-4
1340,1.89E-4,1.3000000000000002E-4
1341,0.00135,0.001
1342,0.00135,0.001
1343,0.00135,0.001
1344,0.00135,0.001
1345,0.00135,0.001
1346,0.00135,0.001
1347,6.300000000000001E-5,6.0E-5
1348,6.300000000000001E-5,6.0E-5
1349,6.300000000000001E-5,6.0E-5
1350,6.300000000000001E-5,6.0E-5
1351,6.300000000000001E-5,6.0E-5
1352,6.300000000000001E-5,6.0E-5
1353,6.300000000000001E-5,6.0E-5
1354,6.300000000000001E-5,6.0E-5
1355,6.300000000000001E-5,6.0E-5
1356,6.300000000000001E-5,6.0E-5
1357,1.1700000000000001E-4,3.5999999999999997E-4
1358,1.1700000000000001E-4,3.5999999999999997E-4
1359,4.5E-5,4.0E-5
1360,4.5E-5,4.0E-5
1361,4.5E-5,4.0E-5
1362,4.5E-5,4.0E-5
1363,4.5E-5,3.0E-5
1364,4.5E-5,3.0E-5
1365,0.00135,5.0E-4
1366,0.00135,5.0E-4
1367,0.00135,5.0E-4
1368,0.00135,5.0E-4
1369,0.00135,5.0E-4
1370,0.00135,5.0E-4
1371,0.00135,5.0E-4
1372,0.00135,5.0E-4
1373,0.00135,5.0E-4
1374,0.00135,5.0E-4
1375,0.00135,5.0E-4
1376,0.00189,6.8E-4
1377,0.00189,6.8E-4
1378,0.00189,6.8E-4
1379,0.00189,6.8E-4
1380,0.0014700000000000002,5.300000000000001E-4
1381,0.0014700000000000002,5.300000000000001E-4
1382,0.0014700000000000002,5.300000000000001E-4
1383,0.0014700000000000002,5.300000000000001E-4
1384,0.0014,5.0E-4
1385,0.0014,5.0E-4
1386,0.0014,5.0E-4
1387,0.0014,5.0E-4
1388,0.00126,4.3E-4
1389,0.00126,4.3E-4
1390,4.5E-5,2.0E-5
1391,4.5E-5,2.0E-5
1392,2.7000000000000002E-5,2.0E-5
1393,2.7000000000000002E-5,2.0E-5
1394,2.7000000000000002E-5,2.0E-5
1395,2.7000000000000002E-5,2.0E-5
1396,2.7000000000000002E-5,2.0E-5
1397,7.2E-4,3.0E-4
1398,7.2E-4,3.0E-4
1399,7.2E-4,3.0E-4
1400,7.2E-4,3.0E-4
1401,7.2E-4,3.0E-4
1402,9.0E-6,1.0E-5
1403,9.0E-6,1.0E-5
1404,9.0E-6,1.0E-5
1405,1.8E-4,1.2E-4
1406,1.8E-4,1.2E-4
1407,1.8E-4,1.2E-4
1408,1.8E-4,1.2E-4
1409,4.0500000000000003E-4,4.8E-4
1410,4.0500000000000003E-4,4.8E-4
1411,4.0500000000000003E-4,4.8E-4
1412,4.0500000000000003E-4,4.8E-4
1413,3.6E-4,4.0E-4
1414,3.6E-4,4.0E-4
1415,3.6E-4,4.0E-4
1416,3.6E-4,4.0E-4
1417,1.53E-4,6.0E-5
1418,1.53E-4,6.0E-5
1419,1.53E-4,6.0E-5
1420,6.300000000000001E-5,8.999999999999999E-5
1421,6.300000000000001E-5,8.999999999999999E-5
1422,2.7E-4,2.0E-4
1423,2.7E-4,2.0E-4
1424,2.7E-4,2.0E-4
1425,2.7E-4,2.0E-4
1426,2.7E-4,2.0E-4
1427,2.0999999999999998E-4,2.0E-4
1428,0.00135,0.001
1429,0.00135,0.001
1430,0.00135,0.001
1431,0.00135,0.001
1432,0.00135,0.001
1433,0.00135,0.001
1434,0.00135,0.001
1435,0.00135,0.001
1436,0.00135,0.001
1437,0.00135,0.001
1438,0.00135,0.001
1439,0.00135,0.001
1440,0.00135,0.001
1441,0.00135,0.001
1442,0.00135,0.001
1443,0.00135,0.001
1444,0.00135,0.001
1445,0.00135,0.001
1446,0.00135,0.001
1447,0.00126,5.0E-4
1448,0.00126,5.0E-4
1449,0.00126,5.0E-4
1450,0.00126,5.0E-4
1451,0.0018000000000000002,0.001
1452,0.0018000000000000002,0.001
1453,0.0018000000000000002,0.001
1454,0.0018000000000000002,0.001
1455,0.0018000000000000002,0.001
1456,0.0018000000000000002,7.5E-4
1457,0.0018000000000000002,7.5E-4
1458,0.0018000000000000002,7.5E-4
1459,0.0018000000000000002,7.5E-4
1460,0.0018000000000000002,7.5E-4
1461,0.0018000000000000002,7.5E-4
1462,9.000000000000001E-4,1.5E-4
1463,9.000000000000001E-4,1.5E-4
1464,9.000000000000001E-4,1.5E-4
1465,3.6E-4,8.0E-4
1466,3.6E-4,8.0E-4
1467,3.6E-4,8.0E-4
1468,3.6E-4,8.0E-4
1469,7.2E-4,4.0E-4
1470,7.2E-4,4.0E-4
1471,7.2E-4,4.0E-4
1472,7.2E-4,4.0E-4
1473,7.2E-4,4.0E-4
1474,8.099999999999999E-5,7.000000000000001E-5
1475,8.099999999999999E-5,7.000000000000001E-5
1476,0.00259,9.3E-4
1477,0.00259,9.3E-4
1478,0.0021,7.5E-4
1479,0.0021,7.5E-4
1480,0.0014,5.0E-4
1481,0.0014,5.0E-4
1482,0.001575,5.5E-4
1483,0.001575,5.5E-4
1484,0.0014,5.0E-4
1485,0.0014,5.0E-4
1486,1.8E-4,1.0E-4
1487,1.8E-4,1.0E-4
1488,1.8E-4,1.0E-4
1489,1.8E-4,1.0E-4
1490,1.8E-4,1.0E-4
1491,0.00135,5.0E-4
1492,0.00135,5.0E-4
1493,0.00135,5.0E-4
1494,0.00135,5.0E-4
1495,4.5E-5,4.0E-5
1496,4.5E-5,4.0E-5
1497,0.00126,4.0E-4
1498,0.00126,4.0E-4
1499,0.00126,4.0E-4
1500,0.00126,4.0E-4
1501,0.00126,4.0E-4
1502,0.00126,4.0E-4
1503,0.00126,4.0E-4
1504,0.00135,0.001
1505,0.00135,0.001
1506,0.00135,0.001
1507,0.00135,0.001
1508,0.00135,0.001
1509,0.00135,0.001
1510,0.00135,0.001
1511,0.00135,0.001
1512,0.00135,0.001
1513,0.00135,0.001
1514,0.00135,0.001
1515,0.00135,0.001
1516,0.00135,0.001
1517,0.00135,0.001
1518,0.00135,0.001
1519,0.00135,0.001
1520,0.00135,0.001
1521,0.00135,0.001
1522,3.6E-4,2.0E-4
1523,3.6E-4,2.0E-4
1524,3.6E-4,2.0E-4
1525,0.00216,2.0E-4
1526,0.00216,2.0E-4
1527,0.0045000000000000005,0.002
1528,0.0045000000000000005,0.002
1529,0.0045000000000000005,0.002
1530,0.0045000000000000005,0.002
1531,0.0045000000000000005,0.002
1532,0.0045000000000000005,0.002
1533,0.0045000000000000005,0.002
1534,0.0045000000000000005,0.002
1535,4.5000000000000004E-4,1.5E-4
1536,4.5000000000000004E-4,1.5E-4
1537,0.00135,6.2E-4
1538,0.00135,6.2E-4
1539,0.00135,6.2E-4
1540,0.00135,6.2E-4
1541,0.00135,6.2E-4
1542,0.00135,6.2E-4
1543,0.00135,6.2E-4
1544,2.7E-4,1.5E-4
1545,2.7E-4,1.5E-4
1546,0.00135,5.0E-4
1547,0.00135,5.0E-4
1548,3.6E-4,1.5E-4
1549,3.6E-4,1.5E-4
1550,3.6E-4,1.5E-4
1551,3.6E-4,1.5E-4
1552,0.0036000000000000003,0.002
1553,0.0036000000000000003,0.002
1554,0.0036000000000000003,0.002
1555,0.0036000000000000003,0.002
1556,0.0036000000000000003,0.002
1557,0.0036000000000000003,0.002
1558,2.2500000000000002E-4,1.9E-4
1559,2.2500000000000002E-4,1.9E-4
1560,2.2500000000000002E-4,1.9E-4
1561,2.2500000000000002E-4,1.9E-4
1562,1.53E-4,4.0E-5
1563,1.53E-4,4.0E-5
1564,1.53E-4,4.0E-5
1565,9.0E-5,2.0E-4
1566,9.0E-5,2.0E-4
1567,9.0E-5,2.0E-4
1568,2.7E-4,1.0E-4
1569,2.7E-4,1.0E-4
1570,2.7E-4,1.0E-4
1571,2.2500000000000002E-4,1.9E-4
1572,2.2500000000000002E-4,1.9E-4
1573,2.2500000000000002E-4,1.9E-4
1574,9.0E-5,3.0E-5
1575,9.0E-5,3.0E-5
1576,4.5000000000000004E-4,2.5E-4
1577,4.5000000000000004E-4,2.5E-4
1578,4.5000000000000004E-4,2.5E-4
1579,2.2500000000000002E-4,1.5E-4
1580,2.2500000000000002E-4,1.5E-4
1581,0.00315,5.0E-4
1582,0.00315,5.0E-4
1583,0.00315,5.0E-4
1584,0.00315,5.0E-4
1585,0.00315,5.0E-4
1586,9.000000000000001E-4,6.0E-4
1587,9.000000000000001E-4,6.0E-4
1588,9.000000000000001E-4,6.0E-4
1589,9.000000000000001E-4,6.0E-4
1590,9.000000000000001E-4,6.0E-4
1591,9.000000000000001E-4,6.0E-4
1592,0.0016099999999999999,5.5E-4
1593,0.0016099999999999999,5.5E-4
1594,0.0016099999999999999,5.5E-4
1595,0.0016099999999999999,5.5E-4
1596,0.0016099999999999999,5.5E-4
1597,0.0020700000000000002,0.00215
1598,0.0020700000000000002,0.00215
1599,2.7000000000000002E-5,2.0E-5
1600,2.7000000000000002E-5,2.0E-5
1601,9.9E-4,3.0E-4
1602,9.9E-4,3.0E-4
1603,9.9E-4,3.0E-4
1604,9.9E-4,3.0E-4
1605,9.9E-4,3.0E-4
1606,9.9E-4,3.0E-4
1607,9.9E-4,3.0E-4
1608,0.00126,5.0E-4
1609,0.00126,5.0E-4
1610,0.00126,5.0E-4
1611,0.00126,5.0E-4
1612,0.00126,5.0E-4
1613,0.00126,5.0E-4
1614,0.00126,5.0E-4
1615,4.5E-5,4.0E-5
1616,4.5E-5,4.0E-5
1617,1.2600000000000003E-4,1.0E-4
1618,1.2600000000000003E-4,1.0E-4
1619,1.2600000000000003E-4,1.0E-4
1620,1.1700000000000001E-4,3.0E-5
1621,1.1700000000000001E-4,3.0E-5
1622,2.2500000000000002E-4,1.0E-4
1623,2.2500000000000002E-4,1.0E-4
1624,2.2500000000000002E-4,1.0E-4
1625,2.2500000000000002E-4,1.0E-4
1626,9.0E-5,7.000000000000001E-5
